instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
D_n075_036_a50_107,D,75,0.5,1,0,2101.0,2102,0.04757373929590866,1,301.30035239993595,301.30037730000913,UB_TIGHT→GAP<0.3%
D_n075_040_a50_119,D,75,0.5,1,1,2568.0,2618,1.9098548510313216,1,300.43007680005394,300.43009929999243,STALL→tier0→1 d_max=14
D_n075_040_a50_119,D,75,0.5,2,2,2568.0,2600,1.2307692307692308,1,311.43337939993944,612.916011299938,STALL→tier1→2 d_max=19
D_n075_040_a50_119,D,75,0.5,3,3,2568.0,2585,0.6576402321083172,1,308.0210800000932,922.0659570000134,TIERS_EXHAUSTED
D_n065_027_a50_080,D,65,0.5,1,0,1788.0,1801,0.7218212104386451,1,300.5704870999325,300.57052219996694,OBJ+1 tier->0
D_n065_027_a50_080,D,65,0.5,2,1,1788.0,1828,2.1881838074398248,1,300.2450892999768,600.8156436999561,STALL→tier0→1 d_max=10
D_n065_027_a50_080,D,65,0.5,3,2,1788.0,1803,0.8319467554076538,1,300.52890060003847,901.656343700015,STALL→tier1→2 d_max=14
D_n065_027_a50_080,D,65,0.5,4,3,1788.0,1801,0.7218212104386451,1,303.5297588999383,1205.4715441999724,TIERS_EXHAUSTED
D_n075_039_a50_116,D,75,0.5,1,1,3071.0,3082,0.3569110966904607,1,300.20272980001755,300.20277100009844,STALL→tier0→1 d_max=14
D_n075_039_a50_116,D,75,0.5,2,2,3071.0,3082,0.3569110966904607,1,307.93084619997535,608.7356167000253,STALL→tier1→2 d_max=18
D_n075_039_a50_116,D,75,0.5,3,3,3071.0,3082,0.3569110966904607,1,300.43576559994835,909.7160147000104,TIERS_EXHAUSTED
ED_n080_041_a50_122,ED,80,0.5,1,0,2223.0,2249,1.1560693641618496,1,300.22272259998135,300.2227505999617,OBJ+1 tier->0
ED_n080_041_a50_122,ED,80,0.5,2,0,2226.0,2249,1.0226767452200978,1,300.3544087000191,600.5771882999688,OBJ+3 tier->0
ED_n080_041_a50_122,ED,80,0.5,3,1,2226.0,2233,0.3134796238244514,1,300.2554431000026,900.8326568999328,STALL→tier0→1 d_max=14
ED_n080_041_a50_122,ED,80,0.5,4,2,2226.0,2233,0.3134796238244514,1,301.74531669996213,1205.5947220999515,STALL→tier1→2 d_max=19
ED_n080_041_a50_122,ED,80,0.5,5,2,2226.0,2232,0.2688172043010753,1,300.0275228000246,1508.5113236999605,UB_TIGHT→GAP<0.3%
EB_n140_024_a75_072,EB,140,0.75,1,0,5661.0,5662,0.017661603673613562,3,300.20219630002975,300.20223000005353,OBJ+5 tier->0
D_n075_038_a50_113,D,75,0.5,1,0,2522.0,2545,0.9037328094302555,1,300.3039729000302,300.3040057000471,OBJ+1 tier->0
D_n075_038_a50_113,D,75,0.5,2,0,2522.0,2522,0.0,1,305.04603059997316,605.3500919999788,UB_TIGHT→GAP<0.3%
B_n130_019_a50_056,B,130,0.5,1,0,5093.0,5093,0.0,3,300.91932330001146,300.9193555000238,UB_TIGHT→GAP<0.3%
ED_n080_045_a75_135,ED,80,0.75,1,0,2933.0,2952,0.6436314363143631,1,300.1142353999894,300.1142809999874,OBJ+14 tier->0
