instance,family,n,alpha,group_id,bks,alns_obj,alns_runtime_s,lb1_ub,lb1_cert_pct,lb1_ub_runtime_s,lb2_ub,lb2_cert_pct,lb2_runtime_s,best_ub,final_cert_gap_pct,alns_lag_proven_optimal,alns_lag_cert_tier,bks_gap_pct,alns_status,bpc_oa_gap_pct,bpc_n_solved,bpc_group_count,bpc_class,bpc_class_label,bpc_note
D_n080_044_a25_130,D,80,0.25,044,?,2265,1603.0,2343.0,3.33,9.6,2272.5,0.33,47.2,2272.5,0.330033,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
D_n080_044_a50_131,D,80,0.5,044,?,3261,2652.0,3286.0,0.76,14.4,NA,NA,NA,3286.0,0.760803,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
D_n080_044_a75_132,D,80,0.75,044,?,3325,3001.0,3326.8,0.05,11.9,NA,NA,NA,3326.8,0.054106,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
D_n080_045_a25_133,D,80,0.25,045,?,1910,1564.0,2036.2,6.2,21.4,1933.2,1.2,92.9,1933.2,1.200083,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
D_n080_045_a50_134,D,80,0.5,045,?,2749,2632.0,2852.0,3.61,19.8,2770.2,0.77,74.6,2770.2,0.765288,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
D_n080_045_a75_135,D,80,0.75,045,?,2952,3256.0,2956.5,0.15,30.2,NA,NA,NA,2956.5,0.152207,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EA_n425_056_a25_166,EA,425,0.25,056,10755,10754,2305.9,10755.0,0.01,324.0,NA,NA,NA,10755.0,0.009298,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n425_056_a50_167,EA,425,0.5,056,14911,14911,752.9,14911.0,0.0,177.1,NA,NA,NA,14911.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_056_a75_168,EA,425,0.75,056,15209,15209,76.7,15209.0,0.0,181.4,NA,NA,NA,15209.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_057_a25_169,EA,425,0.25,057,11630,11630,2252.0,11630.0,0.0,501.0,NA,NA,NA,11630.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_057_a50_170,EA,425,0.5,057,14824,14823,3191.0,14824.0,0.01,1006.5,NA,NA,NA,14824.0,0.006746,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n425_057_a75_171,EA,425,0.75,057,14978,14978,128.5,14978.0,0.0,503.0,NA,NA,NA,14978.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_058_a25_172,EA,425,0.25,058,12946,12946,655.1,12946.0,0.0,550.9,NA,NA,NA,12946.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_058_a50_173,EA,425,0.5,058,15989,15988,2611.1,15989.0,0.01,1035.6,NA,NA,NA,15989.0,0.006254,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n425_058_a75_174,EA,425,0.75,058,16098,16098,0.7,16098.0,0.0,527.9,NA,NA,NA,16098.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_059_a25_175,EA,425,0.25,059,12322,12312,2121.9,12322.0,0.08,283.4,NA,NA,NA,12322.0,0.081156,False,<0.5%,-0.08%,GAP,0.0,5,5,1,optimal,
EA_n425_059_a50_176,EA,425,0.5,059,16493,16492,3048.5,16493.0,0.01,343.8,NA,NA,NA,16493.0,0.006063,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n425_059_a75_177,EA,425,0.75,059,16943,16943,11.9,16943.0,0.0,170.1,NA,NA,NA,16943.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_060_a25_178,EA,425,0.25,060,12474,12474,850.7,12474.0,0.0,264.3,NA,NA,NA,12474.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_060_a50_179,EA,425,0.5,060,15800,15800,253.2,15800.0,0.0,316.8,NA,NA,NA,15800.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n425_060_a75_180,EA,425,0.75,060,15982,15982,13.6,15982.0,0.0,317.9,NA,NA,NA,15982.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_061_a25_181,EA,450,0.25,061,10974,10971,2188.4,10974.0,0.03,368.9,NA,NA,NA,10974.0,0.027337,False,<0.5%,-0.03%,GAP,0.0,5,5,1,optimal,
EA_n450_061_a50_182,EA,450,0.5,061,15445,15445,296.2,15445.0,0.0,203.4,NA,NA,NA,15445.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_061_a75_183,EA,450,0.75,061,15886,15886,73.8,15886.0,0.0,207.9,NA,NA,NA,15886.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_062_a25_184,EA,450,0.25,062,12373,12372,2784.1,12373.0,0.01,1009.2,NA,NA,NA,12373.0,0.008082,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n450_062_a50_185,EA,450,0.5,062,15394,15394,456.7,15394.0,0.0,510.7,NA,NA,NA,15394.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_062_a75_186,EA,450,0.75,062,15577,15577,14.3,15577.0,0.0,503.4,NA,NA,NA,15577.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_063_a25_187,EA,450,0.25,063,14283,14283,640.6,14283.0,0.0,509.4,NA,NA,NA,14283.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_063_a50_188,EA,450,0.5,063,16605,16605,2874.1,16605.0,0.0,548.2,NA,NA,NA,16605.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_063_a75_189,EA,450,0.75,063,16716,16716,0.7,16716.0,0.0,553.5,NA,NA,NA,16716.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_064_a25_190,EA,450,0.25,064,13146,13146,791.2,13146.0,0.0,157.0,NA,NA,NA,13146.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_064_a50_191,EA,450,0.5,064,17326,17326,677.4,17326.0,0.0,217.2,NA,NA,NA,17326.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_064_a75_192,EA,450,0.75,064,17815,17815,21.3,17815.0,0.0,219.6,NA,NA,NA,17815.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_065_a25_193,EA,450,0.25,065,12894,12894,1989.4,12894.0,0.0,454.2,NA,NA,NA,12894.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_065_a50_194,EA,450,0.5,065,16853,16853,746.0,16853.0,0.0,504.4,NA,NA,NA,16853.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n450_065_a75_195,EA,450,0.75,065,17157,17157,17.0,17157.0,0.0,503.2,NA,NA,NA,17157.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_066_a25_196,EA,475,0.25,066,11553,11541,2614.6,11553.0,0.1,484.0,NA,NA,NA,11553.0,0.103869,False,<0.5%,-0.10%,GAP,0.0,5,5,1,optimal,
EA_n475_066_a50_197,EA,475,0.5,066,16453,16453,1302.2,16453.0,0.0,262.1,NA,NA,NA,16453.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_066_a75_198,EA,475,0.75,066,16978,16978,466.5,16978.0,0.0,261.1,NA,NA,NA,16978.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_067_a25_199,EA,475,0.25,067,12973,12972,3376.5,12973.0,0.01,1015.3,NA,NA,NA,12973.0,0.007708,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n475_067_a50_200,EA,475,0.5,067,16514,16514,1232.5,16514.0,0.0,502.9,NA,NA,NA,16514.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_067_a75_201,EA,475,0.75,067,16745,16745,1.6,16745.0,0.0,506.1,NA,NA,NA,16745.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_068_a25_202,EA,475,0.25,068,15072,15072,442.9,15072.0,0.0,508.0,NA,NA,NA,15072.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_068_a50_203,EA,475,0.5,068,17678,17678,868.1,17678.0,0.0,539.6,NA,NA,NA,17678.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_068_a75_204,EA,475,0.75,068,17803,17803,0.8,17803.0,0.0,548.5,NA,NA,NA,17803.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_069_a25_205,EA,475,0.25,069,13515,13515,1741.5,13515.0,0.0,253.2,NA,NA,NA,13515.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_069_a50_206,EA,475,0.5,069,18102,18102,664.3,18102.0,0.0,358.9,NA,NA,NA,18102.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_069_a75_207,EA,475,0.75,069,18638,18638,979.3,18638.0,0.0,364.1,NA,NA,NA,18638.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_070_a25_208,EA,475,0.25,070,13497,13497,3490.2,13497.0,0.0,342.0,NA,NA,NA,13497.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_070_a50_209,EA,475,0.5,070,18006,18006,1188.3,18006.0,0.0,500.7,NA,NA,NA,18006.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n475_070_a75_210,EA,475,0.75,070,18332,18332,0.8,18332.0,0.0,500.6,NA,NA,NA,18332.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_071_a25_211,EA,500,0.25,071,11923,11921,2679.9,11923.0,0.02,693.9,NA,NA,NA,11923.0,0.016774,False,<0.5%,-0.02%,GAP,0.0,5,5,1,optimal,
EA_n500_071_a50_212,EA,500,0.5,071,17282,17282,1109.8,17282.0,0.0,372.2,NA,NA,NA,17282.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_071_a75_213,EA,500,0.75,071,17931,17931,1.8,17931.0,0.0,374.0,NA,NA,NA,17931.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_072_a25_214,EA,500,0.25,072,13465,13465,1195.4,13465.0,0.0,500.9,NA,NA,NA,13465.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_072_a50_215,EA,500,0.5,072,17365,17364,4123.4,17365.0,0.01,1010.0,NA,NA,NA,17365.0,0.005759,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n500_072_a75_216,EA,500,0.75,072,17631,17631,19.4,17631.0,0.0,507.7,NA,NA,NA,17631.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_073_a25_217,EA,500,0.25,073,16485,16485,1344.6,16485.0,0.0,525.4,NA,NA,NA,16485.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_073_a50_218,EA,500,0.5,073,18833,18833,655.1,18833.0,0.0,524.7,NA,NA,NA,18833.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_073_a75_219,EA,500,0.75,073,18909,18909,0.8,18909.0,0.0,519.8,NA,NA,NA,18909.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_074_a25_220,EA,500,0.25,074,14012,14012,1999.6,14012.0,0.0,404.7,NA,NA,NA,14012.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_074_a50_221,EA,500,0.5,074,18744,18734,3920.1,18744.0,0.05,851.8,NA,NA,NA,18744.0,0.05335,False,<0.5%,-0.05%,GAP,0.0,5,5,1,optimal,
EA_n500_074_a75_222,EA,500,0.75,074,19438,19438,1771.3,19438.0,0.0,502.7,NA,NA,NA,19438.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_075_a25_223,EA,500,0.25,075,14539,14538,3342.6,14539.0,0.01,1003.0,NA,NA,NA,14539.0,0.006878,False,<0.5%,-0.01%,GAP,0.0,5,5,1,optimal,
EA_n500_075_a50_224,EA,500,0.5,075,18817,18817,1164.4,18817.0,0.0,501.4,NA,NA,NA,18817.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EA_n500_075_a75_225,EA,500,0.75,075,19032,19032,5.1,19032.0,0.0,502.2,NA,NA,NA,19032.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_001_a25_001,EB,100,0.25,001,1609,1609,303.0,1629.5,1.26,5.4,NA,NA,NA,1629.5,1.258055,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_001_a50_002,EB,100,0.5,001,2822,2822,909.0,2871.7,1.73,8.5,NA,NA,NA,2871.7,1.730682,False,1-2%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EB_n100_001_a75_003,EB,100,0.75,001,3115,3114,783.0,3115.0,0.03,9.3,NA,NA,NA,3115.0,0.032103,False,<0.5%,+0.03%,GAP,0.0,5,5,1,optimal,
EB_n100_002_a25_004,EB,100,0.25,002,1859,1859,560.0,1927.9,3.57,5.2,1863.1,0.22,11.4,1863.1,0.220063,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_002_a50_005,EB,100,0.5,002,3052,3052,627.0,3105.7,1.73,4.9,NA,NA,NA,3105.7,1.729079,False,1-2%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EB_n100_002_a75_006,EB,100,0.75,002,3327,3327,905.0,3327.0,0.0,3.3,NA,NA,NA,3327.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_003_a25_007,EB,100,0.25,003,1616,1616,324.0,1679.9,3.8,2.1,1618.8,0.17,6.3,1618.8,0.172968,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_003_a50_008,EB,100,0.5,003,2947,2947,802.0,2984.2,1.25,2.7,NA,NA,NA,2984.2,1.246565,False,1-2%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EB_n100_003_a75_009,EB,100,0.75,003,3277,3277,965.0,3277.0,0.0,3.6,NA,NA,NA,3277.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_004_a25_010,EB,100,0.25,004,2417,2417,497.0,2462.7,1.86,1.9,NA,NA,NA,2462.7,1.855687,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_004_a50_011,EB,100,0.5,004,3719,3719,644.0,3775.6,1.5,1.9,NA,NA,NA,3775.6,1.499099,False,1-2%,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EB_n100_004_a75_012,EB,100,0.75,004,4170,4170,732.0,4170.0,0.0,1.8,NA,NA,NA,4170.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_005_a25_013,EB,100,0.25,005,1917,1917,362.0,1933.0,0.83,1.7,NA,NA,NA,1933.0,0.827729,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n100_005_a50_014,EB,100,0.5,005,3310,3310,895.0,3310.1,0.0,1.7,NA,NA,NA,3310.1,0.003021,True,exact,+0.00%,TIE,0.0,4,5,1,optimal,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
EB_n100_005_a75_015,EB,100,0.75,005,3501,3501,890.0,3501.0,0.0,1.6,NA,NA,NA,3501.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_006_a25_016,EB,110,0.25,006,1710,1710,296.0,1789.4,4.44,13.5,1711.8,0.11,44.1,1711.8,0.105152,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_006_a50_017,EB,110,0.5,006,3252,3252,902.0,3317.8,1.98,16.2,NA,NA,NA,3317.8,1.983242,False,1-2%,+0.00%,TIE,0.1,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n110_006_a75_018,EB,110,0.75,006,3611,3610,955.0,3613.4,0.09,26.7,NA,NA,NA,3613.4,0.094094,False,<0.5%,+0.03%,GAP,0.0,5,5,1,optimal,
EB_n110_007_a25_019,EB,110,0.25,007,2068,2068,383.0,2139.1,3.32,4.8,2070.3,0.11,11.8,2070.3,0.111095,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_007_a50_020,EB,110,0.5,007,3461,3461,902.0,3531.5,2.0,4.5,3474.1,0.38,12.9,3474.1,0.377076,False,<0.5%,+0.00%,TIE,0.1,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n110_007_a75_021,EB,110,0.75,007,3778,3778,1227.0,3778.0,0.0,3.8,NA,NA,NA,3778.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_008_a25_022,EB,110,0.25,008,1825,1825,357.0,1877.3,2.79,2.8,1828.9,0.22,11.4,1828.9,0.213243,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_008_a50_023,EB,110,0.5,008,3537,3536,993.0,3538.9,0.08,5.2,NA,NA,NA,3538.9,0.081946,False,<0.5%,+0.03%,GAP,0.1,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n110_008_a75_024,EB,110,0.75,008,3808,3808,1036.0,3808.0,0.0,5.0,NA,NA,NA,3808.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_009_a25_025,EB,110,0.25,009,2697,2697,436.0,2762.0,2.35,3.7,2698.2,0.04,9.4,2698.2,0.044474,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_009_a50_026,EB,110,0.5,009,4219,4219,1007.0,4283.8,1.51,3.4,NA,NA,NA,4283.8,1.512676,False,1-2%,+0.00%,TIE,0.1,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n110_009_a75_027,EB,110,0.75,009,4693,4693,1039.0,4693.0,0.0,4.1,NA,NA,NA,4693.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_010_a25_028,EB,110,0.25,010,2128,2128,448.0,2153.5,1.18,3.1,NA,NA,NA,2153.5,1.184119,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n110_010_a50_029,EB,110,0.5,010,3639,3639,1040.0,3639.5,0.01,3.1,NA,NA,NA,3639.5,0.013738,False,<0.5%,+0.00%,TIE,0.1,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n110_010_a75_030,EB,110,0.75,010,3842,3842,1110.0,3842.0,0.0,3.5,NA,NA,NA,3842.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_011_a25_031,EB,120,0.25,011,2028,2028,387.0,2114.0,4.07,33.4,2034.7,0.33,102.6,2034.7,0.329287,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_011_a50_032,EB,120,0.5,011,3865,3864,856.0,3874.6,0.27,31.0,NA,NA,NA,3874.6,0.273577,False,<0.5%,+0.03%,GAP,0.1,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n120_011_a75_033,EB,120,0.75,011,4072,4071,655.0,4072.9,0.05,28.8,NA,NA,NA,4072.9,0.04665,False,<0.5%,+0.02%,GAP,0.0,5,5,1,optimal,
EB_n120_012_a25_034,EB,120,0.25,012,2496,2496,489.0,2532.7,1.45,16.8,NA,NA,NA,2532.7,1.449046,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_012_a50_035,EB,120,0.5,012,4022,4031,1000.0,4083.2,1.28,19.3,NA,NA,NA,4083.2,1.278409,False,1-2%,-0.22%,BEAT,0.1,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n120_012_a75_036,EB,120,0.75,012,4220,4220,1006.0,4220.0,0.0,15.3,NA,NA,NA,4220.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_013_a25_037,EB,120,0.25,013,2688,2688,485.0,2734.1,1.69,7.1,NA,NA,NA,2734.1,1.686112,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_013_a50_038,EB,120,0.5,013,4040,4039,1298.0,4042.8,0.1,7.5,NA,NA,NA,4042.8,0.093994,False,<0.5%,+0.02%,GAP,0.1,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n120_013_a75_039,EB,120,0.75,013,4147,4147,595.0,4147.1,0.0,6.9,NA,NA,NA,4147.1,0.002411,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_014_a25_040,EB,120,0.25,014,2707,2707,469.0,2840.5,4.7,6.9,2730.6,0.86,19.0,2730.6,0.864279,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_014_a50_041,EB,120,0.5,014,4549,4548,742.0,4599.1,1.11,6.6,NA,NA,NA,4599.1,1.111087,False,1-2%,+0.02%,GAP,0.1,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n120_014_a75_042,EB,120,0.75,014,5034,5034,573.0,5034.2,0.0,6.6,NA,NA,NA,5034.2,0.003973,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_015_a25_043,EB,120,0.25,015,2247,2247,343.0,2291.0,1.92,4.5,NA,NA,NA,2291.0,1.920559,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n120_015_a50_044,EB,120,0.5,015,?,3857,672.0,3897.0,1.03,3.4,NA,NA,NA,3897.0,1.026431,False,1-2%,NA,NA,0.1,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n120_015_a75_045,EB,120,0.75,015,4268,4268,740.0,4268.0,0.0,4.2,NA,NA,NA,4268.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n130_016_a25_046,EB,130,0.25,016,2237,2237,290.0,2296.2,2.58,21.3,2246.6,0.43,125.8,2246.6,0.427312,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n130_016_a50_047,EB,130,0.5,016,4096,4095,517.0,4108.4,0.33,20.7,NA,NA,NA,4108.4,0.326161,False,<0.5%,+0.02%,GAP,0.2,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n130_016_a75_048,EB,130,0.75,016,4308,4329,1667.0,4339.5,0.24,0.6,NA,NA,NA,4339.5,0.241963,False,<0.5%,-0.49%,BEAT,0.2,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n130_017_a25_049,EB,130,0.25,017,2678,2676,276.0,2706.7,1.13,20.9,NA,NA,NA,2706.7,1.134222,False,1-2%,+0.07%,GAP,0.0,5,5,1,optimal,
EB_n130_017_a50_050,EB,130,0.5,017,4402,4420,704.0,4481.7,1.38,18.3,NA,NA,NA,4481.7,1.37671,False,1-2%,-0.41%,BEAT,0.2,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n130_017_a75_051,EB,130,0.75,017,4644,4644,2433.0,4644.0,0.0,0.6,NA,NA,NA,4644.0,0.0,True,exact,+0.00%,TIE,0.2,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n130_018_a25_052,EB,130,0.25,018,3020,3020,310.0,3032.8,0.42,5.1,NA,NA,NA,3032.8,0.422052,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n130_018_a50_053,EB,130,0.5,018,4465,4465,546.0,4468.8,0.09,7.4,NA,NA,NA,4468.8,0.085034,False,<0.5%,+0.00%,TIE,0.2,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n130_018_a75_054,EB,130,0.75,018,4559,4577,3410.0,4584.0,0.15,0.4,NA,NA,NA,4584.0,0.152705,False,<0.5%,-0.39%,BEAT,0.2,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n130_019_a25_055,EB,130,0.25,019,2807,2807,266.0,2915.5,3.72,4.6,2826.5,0.69,22.0,2826.5,0.689899,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n130_019_a50_056,EB,130,0.5,019,4769,4769,455.0,4820.5,1.07,3.7,NA,NA,NA,4820.5,1.068354,False,1-2%,+0.00%,TIE,0.2,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n130_019_a75_057,EB,130,0.75,019,5291,5291,1695.0,5300.0,0.17,0.2,NA,NA,NA,5300.0,0.169811,False,<0.5%,+0.00%,TIE,0.2,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n130_020_a25_058,EB,130,0.25,020,2348,2348,223.0,2423.0,3.1,3.3,2352.0,0.17,19.1,2352.0,0.170068,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
EB_n130_020_a50_059,EB,130,0.5,020,4051,4058,883.0,4116.1,1.41,2.8,NA,NA,NA,4116.1,1.41153,False,1-2%,-0.17%,BEAT,0.2,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
EB_n130_020_a75_060,EB,130,0.75,020,4584,4584,1934.0,4593.5,0.21,0.2,NA,NA,NA,4593.5,0.206814,False,<0.5%,+0.00%,TIE,0.2,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
EB_n140_021_a25_061,EB,140,0.25,021,2538,2538,924.0,2609.0,2.72,0.8,2548.3,0.4,135.8,2548.3,0.404191,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
EB_n140_021_a50_062,EB,140,0.5,021,4493,4490,2564.0,4568.5,1.72,0.8,NA,NA,NA,4568.5,1.718288,False,1-2%,+0.07%,GAP,NA,NA,5,4,not_reported,outside paper coverage
